Location_ID,City,Province,Address,Latitude,Longitude,Avg_Income,Traffic_Daily,Competitors,Rent_Per_Year,AI_Score,Grade,Verdict
ID_11023,Batam,Kep. Riau,"Jl. Gatot Subroto No. 116, Batam",1.206901,104.017281,7183535,13411,62,64699753,64,C,Cukup (Perlu Strategi) ⚠️
ID_11024,Bandar Lampung,Lampung,"Jl. Pahlawan No. 9, Bandar Lampung",-5.357538,105.26305,4443239,9588,37,49107576,63,C,Cukup (Perlu Strategi) ⚠️
ID_11025,Pontianak,Kalimantan Barat,"Jl. Sisingamangaraja No. 6, Pontianak",0.007359,109.393091,3448810,6869,30,34968615,60,C,Cukup (Perlu Strategi) ⚠️
ID_11026,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 183, Yogyakarta",-7.787608,110.343284,3740881,7207,74,32121173,57,C,Cukup (Perlu Strategi) ⚠️
ID_11027,Jakarta Selatan,DKI Jakarta,"Jl. Cikini Raya No. 140, Jakarta Selatan",-6.226263,106.834791,6768451,15595,76,74972719,64,C,Cukup (Perlu Strategi) ⚠️
ID_11028,Padang,Sumatera Barat,"Jl. Pahlawan No. 55, Padang",-0.941,100.445927,4372945,9139,60,103309233,27,D,Tidak Disarankan ❌
ID_11029,Jakarta Pusat,DKI Jakarta,"Jl. Cikini Raya No. 160, Jakarta Pusat",-6.210437,106.880878,7599529,12493,34,79229702,70,B,Potensial ✅
ID_11030,Jakarta Pusat,DKI Jakarta,"Jl. Raden Saleh No. 189, Jakarta Pusat",-6.160604,106.847708,8213046,20542,82,72971975,73,B,Potensial ✅
ID_11031,Malang,Jawa Timur,"Jl. Raden Saleh No. 43, Malang",-7.973064,112.631274,2800000,12602,55,29191517,65,C,Cukup (Perlu Strategi) ⚠️
ID_11032,Makassar,Sulawesi Selatan,"Jl. Antasari No. 184, Makassar",-5.183406,119.479554,2922450,18207,43,60255267,70,B,Potensial ✅
ID_11033,Surabaya,Jawa Timur,"Jl. Pasteur No. 90, Surabaya",-7.159547,112.705991,6280872,16677,73,95456888,59,C,Cukup (Perlu Strategi) ⚠️
ID_11034,Samarinda,Kalimantan Timur,"Jl. Imam Bonjol No. 186, Samarinda",-0.562217,117.111143,7265027,7790,30,73353468,73,B,Potensial ✅
ID_11035,Balikpapan,Kalimantan Timur,"Jl. Merdeka No. 146, Balikpapan",-1.290752,116.876236,6439509,10473,112,73583154,47,D,Tidak Disarankan ❌
ID_11036,Jayapura,Papua,"Jl. Antasari No. 21, Jayapura",-2.624726,140.632203,2800000,17340,62,52755983,60,C,Cukup (Perlu Strategi) ⚠️
ID_11037,Medan,Sumatera Utara,"Jl. Imam Bonjol No. 189, Medan",3.588582,98.591365,8022748,18314,74,104096054,66,C,Cukup (Perlu Strategi) ⚠️
ID_11038,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 162, Semarang",-6.928347,110.464632,2800000,13124,56,63509344,46,D,Tidak Disarankan ❌
ID_11039,Samarinda,Kalimantan Timur,"Jl. Diponegoro No. 176, Samarinda",-0.552318,117.159785,8233558,7697,26,72283546,65,C,Cukup (Perlu Strategi) ⚠️
ID_11040,Surabaya,Jawa Timur,"Jl. Ahmad Yani No. 105, Surabaya",-7.264529,112.746795,7586602,19217,82,124998916,52,D,Tidak Disarankan ❌
ID_11041,Bandung,Jawa Barat,"Jl. Hayam Wuruk No. 144, Bandung",-6.912421,107.609309,6210762,18946,84,74622145,58,C,Cukup (Perlu Strategi) ⚠️
ID_11042,Jayapura,Papua,"Jl. Kemang No. 1, Jayapura",-2.524193,140.663511,3524841,12515,50,33979687,62,C,Cukup (Perlu Strategi) ⚠️
ID_11043,Makassar,Sulawesi Selatan,"Jl. Ahmad Yani No. 82, Makassar",-5.114548,119.393185,5089123,15220,21,35420339,90,A,Sangat Direkomendasikan ⭐
ID_11044,Makassar,Sulawesi Selatan,"Jl. Pattimura No. 22, Makassar",-5.160489,119.393541,3122739,11932,53,53211524,53,D,Tidak Disarankan ❌
ID_11045,Denpasar,Bali,"Jl. Merdeka No. 24, Denpasar",-8.604114,115.226598,6698403,14748,54,57096093,75,B,Potensial ✅
ID_11046,Palembang,Sumatera Selatan,"Jl. Diponegoro No. 182, Palembang",-2.989655,104.76895,5532709,13620,77,81662477,51,D,Tidak Disarankan ❌
ID_11047,Palembang,Sumatera Selatan,"Jl. Jend. Sudirman No. 116, Palembang",-2.922205,104.801647,4905046,10791,50,101820953,37,D,Tidak Disarankan ❌
ID_11048,Makassar,Sulawesi Selatan,"Jl. Imam Bonjol No. 64, Makassar",-5.169961,119.363749,5789667,18554,79,46520547,82,B,Potensial ✅
ID_11049,Yogyakarta,DI Yogyakarta,"Jl. Pattimura No. 149, Yogyakarta",-7.815428,110.36889,5350673,9043,47,64416042,63,C,Cukup (Perlu Strategi) ⚠️
ID_11050,Bandung,Jawa Barat,"Jl. Antasari No. 75, Bandung",-6.863654,107.552117,10159900,19990,67,44482643,99,A,Sangat Direkomendasikan ⭐
ID_11051,Palembang,Sumatera Selatan,"Jl. Cikini Raya No. 31, Palembang",-2.960768,104.81693,5356481,14057,34,53817551,83,B,Potensial ✅
ID_11052,Semarang,Jawa Tengah,"Jl. Kemang No. 101, Semarang",-6.929541,110.44382,4091848,11236,51,37407854,70,B,Potensial ✅
ID_11053,Makassar,Sulawesi Selatan,"Jl. Gatot Subroto No. 146, Makassar",-5.171042,119.336882,6835917,21032,42,58501118,92,A,Sangat Direkomendasikan ⭐
ID_11054,Surabaya,Jawa Timur,"Jl. Antasari No. 172, Surabaya",-7.271198,112.730181,5488584,17336,106,92473875,40,D,Tidak Disarankan ❌
ID_11055,Jakarta Selatan,DKI Jakarta,"Jl. Merdeka No. 155, Jakarta Selatan",-6.221082,106.77845,5031960,20415,74,111197753,56,C,Cukup (Perlu Strategi) ⚠️
ID_11056,Palembang,Sumatera Selatan,"Jl. Merdeka No. 108, Palembang",-3.016367,104.786503,8194219,16464,84,77274860,66,C,Cukup (Perlu Strategi) ⚠️
ID_11057,Malang,Jawa Timur,"Jl. Hayam Wuruk No. 153, Malang",-7.849637,112.599633,3165389,17305,34,38588592,71,B,Potensial ✅
ID_11058,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 189, Jakarta Pusat",-6.204314,106.829515,7492682,16969,136,89645677,51,D,Tidak Disarankan ❌
ID_11059,Medan,Sumatera Utara,"Jl. Antasari No. 191, Medan",3.609582,98.602946,4816666,21321,44,81627665,79,B,Potensial ✅
ID_11060,Bandar Lampung,Lampung,"Jl. Kemang No. 33, Bandar Lampung",-5.404939,105.264891,2800000,15112,42,62989961,56,C,Cukup (Perlu Strategi) ⚠️
ID_11061,Denpasar,Bali,"Jl. Raden Saleh No. 146, Denpasar",-8.588507,115.273133,5531522,20924,43,39367704,97,A,Sangat Direkomendasikan ⭐
ID_11062,Yogyakarta,DI Yogyakarta,"Jl. Diponegoro No. 36, Yogyakarta",-7.839573,110.361158,4051514,9051,60,69021041,50,D,Tidak Disarankan ❌
ID_11063,Kupang,NTT,"Jl. Merdeka No. 190, Kupang",-10.225722,123.574823,3724729,5188,18,99703051,42,D,Tidak Disarankan ❌
ID_11064,Jakarta Pusat,DKI Jakarta,"Jl. Pasteur No. 54, Jakarta Pusat",-6.148557,106.781696,7022167,20509,103,42362705,73,B,Potensial ✅
ID_11065,Denpasar,Bali,"Jl. Gajah Mada No. 107, Denpasar",-8.670821,115.223895,3772527,12912,75,44594471,53,D,Tidak Disarankan ❌
ID_11066,Jakarta Pusat,DKI Jakarta,"Jl. Merdeka No. 59, Jakarta Pusat",-6.215625,106.847071,8254584,19629,90,72989658,84,B,Potensial ✅
ID_11067,Kupang,NTT,"Jl. Raden Saleh No. 124, Kupang",-10.191886,123.630824,4381349,10184,49,103090745,40,D,Tidak Disarankan ❌
ID_11068,Denpasar,Bali,"Jl. Gatot Subroto No. 60, Denpasar",-8.675672,115.257677,3549843,13858,56,75029315,51,D,Tidak Disarankan ❌
ID_11069,Balikpapan,Kalimantan Timur,"Jl. Cikini Raya No. 188, Balikpapan",-1.200649,116.827283,6863241,22431,73,41042647,98,A,Sangat Direkomendasikan ⭐
ID_11070,Makassar,Sulawesi Selatan,"Jl. Antasari No. 105, Makassar",-5.172672,119.461583,3298600,11547,67,79480400,35,D,Tidak Disarankan ❌
ID_11071,Surabaya,Jawa Timur,"Jl. Jend. Sudirman No. 33, Surabaya",-7.252951,112.763527,7573937,13423,90,88838322,62,C,Cukup (Perlu Strategi) ⚠️
ID_11072,Yogyakarta,DI Yogyakarta,"Jl. Cikini Raya No. 82, Yogyakarta",-7.753892,110.374156,5527543,8112,19,31738334,80,B,Potensial ✅
ID_11073,Samarinda,Kalimantan Timur,"Jl. Imam Bonjol No. 57, Samarinda",-0.500404,117.172549,5398866,18782,26,80462538,71,B,Potensial ✅
ID_11074,Surabaya,Jawa Timur,"Jl. Imam Bonjol No. 175, Surabaya",-7.289946,112.768096,8914676,18060,62,79706731,84,B,Potensial ✅
ID_11075,Semarang,Jawa Tengah,"Jl. Imam Bonjol No. 158, Semarang",-6.988313,110.411098,2800000,16851,65,52223706,65,C,Cukup (Perlu Strategi) ⚠️
ID_11076,Manado,Sulawesi Utara,"Jl. Jend. Sudirman No. 16, Manado",1.482513,124.83656,4735860,11994,51,70234163,54,D,Tidak Disarankan ❌
ID_11077,Balikpapan,Kalimantan Timur,"Jl. Diponegoro No. 133, Balikpapan",-1.247652,116.853747,4085006,13814,59,65057367,63,C,Cukup (Perlu Strategi) ⚠️
ID_11078,Jakarta Pusat,DKI Jakarta,"Jl. Imam Bonjol No. 39, Jakarta Pusat",-6.171663,106.875364,7440174,16796,46,110286412,60,C,Cukup (Perlu Strategi) ⚠️
ID_11079,Denpasar,Bali,"Jl. Gajah Mada No. 127, Denpasar",-8.636457,115.224055,5443004,17760,59,78303141,70,B,Potensial ✅
ID_11080,Padang,Sumatera Barat,"Jl. Ahmad Yani No. 141, Padang",-0.989165,100.416856,3151357,9950,26,33574995,60,C,Cukup (Perlu Strategi) ⚠️
ID_11081,Jakarta Pusat,DKI Jakarta,"Jl. Gajah Mada No. 25, Jakarta Pusat",-6.074349,106.810241,7227178,26127,75,115696602,64,C,Cukup (Perlu Strategi) ⚠️
ID_11082,Palembang,Sumatera Selatan,"Jl. Merdeka No. 31, Palembang",-2.968929,104.72527,3770139,11255,112,56547939,35,D,Tidak Disarankan ❌
ID_11083,Kupang,NTT,"Jl. Cikini Raya No. 197, Kupang",-10.176231,123.580196,4752498,5145,18,51969933,66,C,Cukup (Perlu Strategi) ⚠️
ID_11084,Samarinda,Kalimantan Timur,"Jl. Merdeka No. 112, Samarinda",-0.466476,117.185939,5845097,19926,61,73821771,72,B,Potensial ✅
ID_11085,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 60, Yogyakarta",-7.810334,110.41849,4945573,10515,38,42419132,62,C,Cukup (Perlu Strategi) ⚠️
ID_11086,Jayapura,Papua,"Jl. Pahlawan No. 103, Jayapura",-2.562767,140.632128,3306601,11058,44,43167035,61,C,Cukup (Perlu Strategi) ⚠️
ID_11087,Pontianak,Kalimantan Barat,"Jl. Gatot Subroto No. 111, Pontianak",-0.039177,109.317874,3622271,12636,43,65628482,58,C,Cukup (Perlu Strategi) ⚠️
ID_11088,Manado,Sulawesi Utara,"Jl. Pahlawan No. 6, Manado",1.454104,124.857126,2800000,9677,30,59169811,53,D,Tidak Disarankan ❌
ID_11089,Medan,Sumatera Utara,"Jl. Jend. Sudirman No. 102, Medan",3.614445,98.745926,4414374,15761,29,57648038,70,B,Potensial ✅
ID_11090,Samarinda,Kalimantan Timur,"Jl. Diponegoro No. 160, Samarinda",-0.481462,117.111217,4033314,11368,69,60643769,57,C,Cukup (Perlu Strategi) ⚠️
ID_11091,Balikpapan,Kalimantan Timur,"Jl. Cikini Raya No. 114, Balikpapan",-1.201779,116.859458,5962627,12256,41,78703367,68,C,Cukup (Perlu Strategi) ⚠️
ID_11092,Semarang,Jawa Tengah,"Jl. Pattimura No. 8, Semarang",-6.888285,110.389598,5077764,11596,56,102905326,40,D,Tidak Disarankan ❌
ID_11093,Balikpapan,Kalimantan Timur,"Jl. Pattimura No. 55, Balikpapan",-1.241497,116.729686,7174917,17160,87,107154635,61,C,Cukup (Perlu Strategi) ⚠️
ID_11094,Medan,Sumatera Utara,"Jl. Diponegoro No. 103, Medan",3.559111,98.628624,7652414,17133,78,94830458,69,C,Cukup (Perlu Strategi) ⚠️
ID_11095,Surabaya,Jawa Timur,"Jl. Gatot Subroto No. 143, Surabaya",-7.289995,112.724382,8841823,21214,85,90889471,74,B,Potensial ✅
ID_11096,Bandar Lampung,Lampung,"Jl. Ahmad Yani No. 122, Bandar Lampung",-5.417679,105.318079,4154547,12245,49,15000000,70,B,Potensial ✅
ID_11097,Samarinda,Kalimantan Timur,"Jl. Gatot Subroto No. 106, Samarinda",-0.452405,117.158124,5038422,19167,36,76304121,79,B,Potensial ✅
ID_11098,Surabaya,Jawa Timur,"Jl. Merdeka No. 18, Surabaya",-7.317782,112.865094,4930739,20982,53,103761531,57,C,Cukup (Perlu Strategi) ⚠️
ID_11099,Malang,Jawa Timur,"Jl. Merdeka No. 11, Malang",-7.966437,112.555929,4687736,13179,70,30460957,66,C,Cukup (Perlu Strategi) ⚠️
ID_11100,Malang,Jawa Timur,"Jl. Kemang No. 76, Malang",-7.935676,112.643845,2800000,19873,34,71470698,68,C,Cukup (Perlu Strategi) ⚠️
ID_11101,Ambon,Maluku,"Jl. Gajah Mada No. 122, Ambon",-3.672921,128.112134,4858456,11244,60,65709297,49,D,Tidak Disarankan ❌
ID_11102,Jakarta Selatan,DKI Jakarta,"Jl. Hayam Wuruk No. 141, Jakarta Selatan",-6.23791,106.849726,7063331,19145,62,114910291,54,D,Tidak Disarankan ❌
ID_11103,Bandar Lampung,Lampung,"Jl. Cikini Raya No. 38, Bandar Lampung",-5.402165,105.275963,5627008,3073,30,79023765,53,D,Tidak Disarankan ❌
ID_11104,Makassar,Sulawesi Selatan,"Jl. Hayam Wuruk No. 49, Makassar",-5.185559,119.421434,2800000,12144,44,90623902,43,D,Tidak Disarankan ❌
ID_11105,Jayapura,Papua,"Jl. Ahmad Yani No. 167, Jayapura",-2.572353,140.630031,4751796,2000,55,39212007,55,C,Cukup (Perlu Strategi) ⚠️
ID_11106,Samarinda,Kalimantan Timur,"Jl. Ahmad Yani No. 33, Samarinda",-0.459458,117.142455,6475699,17431,59,82487288,71,B,Potensial ✅
ID_11107,Surabaya,Jawa Timur,"Jl. Hayam Wuruk No. 174, Surabaya",-7.245968,112.758156,9845556,25722,59,92421270,92,A,Sangat Direkomendasikan ⭐
ID_11108,Makassar,Sulawesi Selatan,"Jl. Gajah Mada No. 98, Makassar",-5.081648,119.44763,6856095,14705,46,38019737,85,A,Sangat Direkomendasikan ⭐
ID_11109,Batam,Kep. Riau,"Jl. Diponegoro No. 192, Batam",1.123013,104.080368,7049826,17177,44,69954315,78,B,Potensial ✅
ID_11110,Surabaya,Jawa Timur,"Jl. Kemang No. 115, Surabaya",-7.270222,112.783969,8519291,15837,87,97448862,54,D,Tidak Disarankan ❌
ID_11111,Bandung,Jawa Barat,"Jl. Imam Bonjol No. 65, Bandung",-6.938082,107.651987,2800000,18084,64,94524985,48,D,Tidak Disarankan ❌
ID_11112,Denpasar,Bali,"Jl. Merdeka No. 64, Denpasar",-8.640579,115.153455,5111007,12517,21,32308983,82,B,Potensial ✅
ID_11113,Jakarta Pusat,DKI Jakarta,"Jl. Pahlawan No. 78, Jakarta Pusat",-6.214928,106.795245,7226812,20544,83,60752643,80,B,Potensial ✅
ID_11114,Balikpapan,Kalimantan Timur,"Jl. Pahlawan No. 43, Balikpapan",-1.189532,116.977689,5060633,16243,39,28806357,92,A,Sangat Direkomendasikan ⭐
ID_11115,Semarang,Jawa Tengah,"Jl. Pattimura No. 193, Semarang",-6.992906,110.458395,4630351,5174,98,93593845,23,D,Tidak Disarankan ❌
ID_11116,Surabaya,Jawa Timur,"Jl. Gatot Subroto No. 44, Surabaya",-7.234011,112.698781,5272856,12798,67,47782541,65,C,Cukup (Perlu Strategi) ⚠️
ID_11117,Palembang,Sumatera Selatan,"Jl. Merdeka No. 138, Palembang",-2.945564,104.746496,2800000,7211,59,125293083,13,D,Tidak Disarankan ❌
ID_11118,Denpasar,Bali,"Jl. Hayam Wuruk No. 152, Denpasar",-8.576261,115.220354,3540389,13179,91,84885119,31,D,Tidak Disarankan ❌
ID_11119,Jakarta Pusat,DKI Jakarta,"Jl. Pasteur No. 12, Jakarta Pusat",-6.081246,106.791778,6258335,18389,59,89094601,63,C,Cukup (Perlu Strategi) ⚠️
ID_11120,Jayapura,Papua,"Jl. Hayam Wuruk No. 159, Jayapura",-2.617137,140.66339,2800000,13647,37,68543920,61,C,Cukup (Perlu Strategi) ⚠️
ID_11121,Yogyakarta,DI Yogyakarta,"Jl. Raden Saleh No. 32, Yogyakarta",-7.779938,110.360123,3820080,12743,24,27145175,75,B,Potensial ✅
ID_11122,Balikpapan,Kalimantan Timur,"Jl. Pahlawan No. 41, Balikpapan",-1.260771,116.933229,6865610,13378,60,111156153,57,C,Cukup (Perlu Strategi) ⚠️
ID_11123,Medan,Sumatera Utara,"Jl. Sisingamangaraja No. 98, Medan",3.61455,98.699585,5778191,16349,54,100407341,65,C,Cukup (Perlu Strategi) ⚠️
ID_11124,Bandar Lampung,Lampung,"Jl. Merdeka No. 69, Bandar Lampung",-5.364041,105.33993,5907029,2000,35,78164662,37,D,Tidak Disarankan ❌
ID_11125,Bandung,Jawa Barat,"Jl. Hayam Wuruk No. 102, Bandung",-6.895232,107.596614,5271603,14494,76,86434074,52,D,Tidak Disarankan ❌
ID_11126,Bandung,Jawa Barat,"Jl. Pahlawan No. 27, Bandung",-6.933803,107.678302,4427684,7119,36,74597000,46,D,Tidak Disarankan ❌
ID_11127,Medan,Sumatera Utara,"Jl. Sisingamangaraja No. 40, Medan",3.615735,98.700474,3416033,23294,45,60736071,78,B,Potensial ✅
ID_11128,Ambon,Maluku,"Jl. Sisingamangaraja No. 63, Ambon",-3.680325,128.177243,5345667,3297,69,47668968,49,D,Tidak Disarankan ❌
ID_11129,Medan,Sumatera Utara,"Jl. Cikini Raya No. 63, Medan",3.563809,98.740834,6270211,14829,68,77181463,64,C,Cukup (Perlu Strategi) ⚠️
ID_11130,Bandung,Jawa Barat,"Jl. Cikini Raya No. 101, Bandung",-6.913956,107.588788,3816586,13264,49,51218567,66,C,Cukup (Perlu Strategi) ⚠️
ID_11131,Denpasar,Bali,"Jl. Diponegoro No. 113, Denpasar",-8.63669,115.201176,4294465,16572,44,45391603,79,B,Potensial ✅
ID_11132,Batam,Kep. Riau,"Jl. Ahmad Yani No. 87, Batam",1.115333,104.091529,2800000,9574,66,66451520,32,D,Tidak Disarankan ❌
ID_11133,Jakarta Pusat,DKI Jakarta,"Jl. Merdeka No. 106, Jakarta Pusat",-6.179427,106.887882,5167358,17808,66,59041729,67,C,Cukup (Perlu Strategi) ⚠️
ID_11134,Medan,Sumatera Utara,"Jl. Gatot Subroto No. 71, Medan",3.57805,98.572217,7007597,15532,67,82526481,68,C,Cukup (Perlu Strategi) ⚠️
ID_11135,Kupang,NTT,"Jl. Pahlawan No. 80, Kupang",-10.171009,123.641862,3566492,6740,44,42664976,57,C,Cukup (Perlu Strategi) ⚠️
ID_11136,Semarang,Jawa Tengah,"Jl. Kemang No. 183, Semarang",-7.049172,110.421069,3977674,11434,72,95008006,43,D,Tidak Disarankan ❌
ID_11137,Batam,Kep. Riau,"Jl. Antasari No. 29, Batam",1.14138,104.114837,4084291,16409,60,77107412,52,D,Tidak Disarankan ❌
ID_11138,Bandung,Jawa Barat,"Jl. Pattimura No. 133, Bandung",-6.997544,107.624141,6332277,15451,56,77351432,70,B,Potensial ✅
ID_11139,Balikpapan,Kalimantan Timur,"Jl. Imam Bonjol No. 2, Balikpapan",-1.207029,116.829708,3816119,13200,73,40607228,62,C,Cukup (Perlu Strategi) ⚠️
ID_11140,Tangerang Selatan,Banten,"Jl. Raden Saleh No. 190, Tangerang Selatan",-6.252027,106.659115,5209021,9118,92,125251313,14,D,Tidak Disarankan ❌
ID_11141,Samarinda,Kalimantan Timur,"Jl. Ahmad Yani No. 132, Samarinda",-0.509024,117.154026,4147840,4859,22,89407886,45,D,Tidak Disarankan ❌
ID_11142,Surabaya,Jawa Timur,"Jl. Pahlawan No. 145, Surabaya",-7.187524,112.736308,6562563,16157,87,79729638,55,C,Cukup (Perlu Strategi) ⚠️
ID_11143,Balikpapan,Kalimantan Timur,"Jl. Merdeka No. 188, Balikpapan",-1.236698,116.875588,2800000,18119,90,79559216,43,D,Tidak Disarankan ❌
ID_11144,Denpasar,Bali,"Jl. Pasteur No. 75, Denpasar",-8.714599,115.194221,7481682,13888,54,111090558,57,C,Cukup (Perlu Strategi) ⚠️
ID_11145,Bandung,Jawa Barat,"Jl. Pattimura No. 104, Bandung",-6.941875,107.614992,5521637,15839,51,69916748,70,B,Potensial ✅
ID_11146,Bandung,Jawa Barat,"Jl. Pattimura No. 185, Bandung",-6.932696,107.589854,6378281,9302,75,65882871,58,C,Cukup (Perlu Strategi) ⚠️
ID_11147,Kupang,NTT,"Jl. Antasari No. 200, Kupang",-10.158074,123.592124,6238020,12113,47,24386408,86,A,Sangat Direkomendasikan ⭐
ID_11148,Bandung,Jawa Barat,"Jl. Diponegoro No. 80, Bandung",-6.889719,107.670112,7331255,12352,31,80532476,73,B,Potensial ✅
ID_11149,Semarang,Jawa Tengah,"Jl. Ahmad Yani No. 40, Semarang",-6.877072,110.454381,5248125,16494,73,55326095,68,C,Cukup (Perlu Strategi) ⚠️
ID_11150,Jakarta Selatan,DKI Jakarta,"Jl. Imam Bonjol No. 92, Jakarta Selatan",-6.246249,106.800862,5034993,18198,65,67706521,60,C,Cukup (Perlu Strategi) ⚠️
ID_11151,Surabaya,Jawa Timur,"Jl. Imam Bonjol No. 114, Surabaya",-7.341428,112.721294,7155225,17156,61,46493898,84,B,Potensial ✅
ID_11152,Makassar,Sulawesi Selatan,"Jl. Sisingamangaraja No. 85, Makassar",-5.146185,119.467849,6732485,14176,81,42432766,65,C,Cukup (Perlu Strategi) ⚠️
ID_11153,Manado,Sulawesi Utara,"Jl. Jend. Sudirman No. 45, Manado",1.477063,124.793679,4949155,9234,64,71149718,55,C,Cukup (Perlu Strategi) ⚠️
ID_11154,Makassar,Sulawesi Selatan,"Jl. Gatot Subroto No. 120, Makassar",-5.143699,119.436008,5051265,12591,76,62964687,50,D,Tidak Disarankan ❌
ID_11155,Balikpapan,Kalimantan Timur,"Jl. Jend. Sudirman No. 50, Balikpapan",-1.197022,116.832305,5865981,16555,69,109381763,57,C,Cukup (Perlu Strategi) ⚠️
ID_11156,Surabaya,Jawa Timur,"Jl. Merdeka No. 127, Surabaya",-7.24627,112.728198,9723678,16081,58,120099906,62,C,Cukup (Perlu Strategi) ⚠️
ID_11157,Jakarta Pusat,DKI Jakarta,"Jl. Ahmad Yani No. 132, Jakarta Pusat",-6.189601,106.833306,4504498,24548,76,86294268,72,B,Potensial ✅
ID_11158,Samarinda,Kalimantan Timur,"Jl. Imam Bonjol No. 157, Samarinda",-0.453475,117.122235,4692740,22103,71,102514595,61,C,Cukup (Perlu Strategi) ⚠️
ID_11159,Makassar,Sulawesi Selatan,"Jl. Jend. Sudirman No. 138, Makassar",-5.130108,119.442953,7247147,17838,81,71865002,68,C,Cukup (Perlu Strategi) ⚠️
ID_11160,Ambon,Maluku,"Jl. Pahlawan No. 19, Ambon",-3.751702,128.154216,4560311,6859,37,74750785,42,D,Tidak Disarankan ❌
ID_11161,Balikpapan,Kalimantan Timur,"Jl. Kemang No. 95, Balikpapan",-1.263557,116.851559,6692198,16758,75,46696920,85,A,Sangat Direkomendasikan ⭐
ID_11162,Tangerang Selatan,Banten,"Jl. Ahmad Yani No. 103, Tangerang Selatan",-6.274505,106.730335,7050269,22252,96,72812993,81,B,Potensial ✅
ID_11163,Palembang,Sumatera Selatan,"Jl. Merdeka No. 184, Palembang",-3.028051,104.754644,7666406,11509,79,96374772,54,D,Tidak Disarankan ❌
ID_11164,Surabaya,Jawa Timur,"Jl. Pahlawan No. 185, Surabaya",-7.200176,112.775193,7825542,21557,85,66251404,86,A,Sangat Direkomendasikan ⭐
ID_11165,Surabaya,Jawa Timur,"Jl. Gajah Mada No. 18, Surabaya",-7.263774,112.771263,9144202,20985,72,74891305,86,A,Sangat Direkomendasikan ⭐
ID_11166,Surabaya,Jawa Timur,"Jl. Raden Saleh No. 8, Surabaya",-7.215903,112.775028,8212290,18462,67,80052050,74,B,Potensial ✅
ID_11167,Tangerang Selatan,Banten,"Jl. Hayam Wuruk No. 129, Tangerang Selatan",-6.293768,106.745977,8425453,18214,128,92384192,60,C,Cukup (Perlu Strategi) ⚠️
ID_11168,Yogyakarta,DI Yogyakarta,"Jl. Antasari No. 58, Yogyakarta",-7.775986,110.351377,2800000,16249,67,53487718,61,C,Cukup (Perlu Strategi) ⚠️
ID_11169,Padang,Sumatera Barat,"Jl. Sisingamangaraja No. 91, Padang",-0.95251,100.42818,4674390,9080,28,53428363,67,C,Cukup (Perlu Strategi) ⚠️
ID_11170,Medan,Sumatera Utara,"Jl. Gajah Mada No. 13, Medan",3.586678,98.63531,4835493,12579,95,22023661,59,C,Cukup (Perlu Strategi) ⚠️
ID_11171,Malang,Jawa Timur,"Jl. Imam Bonjol No. 141, Malang",-7.971919,112.657305,5489520,12678,1,58870052,86,A,Sangat Direkomendasikan ⭐
ID_11172,Jakarta Pusat,DKI Jakarta,"Jl. Gajah Mada No. 104, Jakarta Pusat",-6.163255,106.832626,8588019,22631,87,105893946,74,B,Potensial ✅
ID_11173,Jayapura,Papua,"Jl. Diponegoro No. 162, Jayapura",-2.571114,140.683355,3995751,9006,14,82777910,59,C,Cukup (Perlu Strategi) ⚠️
ID_11174,Semarang,Jawa Tengah,"Jl. Diponegoro No. 93, Semarang",-6.954342,110.476038,2800000,11500,69,78412600,36,D,Tidak Disarankan ❌
ID_11175,Tangerang Selatan,Banten,"Jl. Merdeka No. 54, Tangerang Selatan",-6.329074,106.632693,7395221,8380,92,59940602,49,D,Tidak Disarankan ❌
ID_11176,Denpasar,Bali,"Jl. Pasteur No. 90, Denpasar",-8.703588,115.170878,7070563,20926,45,92562333,83,B,Potensial ✅
ID_11177,Manado,Sulawesi Utara,"Jl. Gatot Subroto No. 172, Manado",1.490412,124.795012,3790292,11956,64,71928994,42,D,Tidak Disarankan ❌
ID_11178,Palembang,Sumatera Selatan,"Jl. Imam Bonjol No. 177, Palembang",-2.993325,104.781363,6699193,22532,59,69671215,84,B,Potensial ✅
ID_11179,Samarinda,Kalimantan Timur,"Jl. Jend. Sudirman No. 159, Samarinda",-0.552202,117.150139,5274269,10987,92,45182494,57,C,Cukup (Perlu Strategi) ⚠️
ID_11180,Bandar Lampung,Lampung,"Jl. Hayam Wuruk No. 114, Bandar Lampung",-5.390164,105.254029,5767222,7810,28,64245058,57,C,Cukup (Perlu Strategi) ⚠️
ID_11181,Denpasar,Bali,"Jl. Pahlawan No. 57, Denpasar",-8.71063,115.233614,4787323,19190,50,99667853,52,D,Tidak Disarankan ❌
ID_11182,Jakarta Selatan,DKI Jakarta,"Jl. Cikini Raya No. 161, Jakarta Selatan",-6.262096,106.772783,6339554,15616,78,75914014,61,C,Cukup (Perlu Strategi) ⚠️
ID_11183,Bandung,Jawa Barat,"Jl. Kemang No. 28, Bandung",-6.965258,107.650361,6925586,10602,28,86422105,57,C,Cukup (Perlu Strategi) ⚠️
